Price,Year,Mileage,City,State,Vin,Make,Model
9984,2015,41521,Fayetteville, NC,KL8CF6S91FC777023,Chevrolet,Spark2LT
21082,2016,8500,Ogden, UT,1GTN1LEC1GZ904159,GMC,Sierra
14687,2016,21507,Pembroke Pines, FL,1N4AL3AP4GC221348,Nissan,Altima2.5
39985,2016,2306,Fayetteville, NC,2LMPJ6LR0GBL79924,Lincoln,MKXFWD
26775,2015,41352,Chapel Hill, NC,WBAVL1C53FVY36811,BMW,X1xDrive28i
13995,2010,90220,Colchester, CT,1N6AD0CW8AC415329,Nissan,Frontier4WD
16250,2016,18843,Fayetteville, NC,JHMGK5H71GS004059,Honda,FitEX
5000,2004,69652,Honolulu, HI,KNAGD128045323062,Kia,Optima4dr
5988,2005,144981,Costa Mesa, CA,4T1BE32K05U512007,Toyota,Camry4dr
4777,2003,180194,Milwaukee, WI,JTJHF10U130301758,Lexus,RX
26545,2016,26674,Victorville, CA,2FMPK4K99GBB13736,Ford,EdgeTitanium
15500,2014,30759,Fredericksburg, VA,2C3CDXBG2EH227296,Dodge,ChargerSE
53998,2015,48503,San Antonio, TX,1FT7W2BT2FEB10544,Ford,Super
22488,2014,82652,Mt. Juliet, TN,1FTEX1CM5EKF87801,Ford,F-1502WD
10950,2010,91278,Sarasota, FL,5J6TF1H56AL001990,Honda,Accord
28758,2015,45755,Waveland, MS,1FM5K8F85FGB45400,Ford,ExplorerLimited
22998,2013,30966,Pinellas Park, FL,2G61S5S38D9116810,Cadillac,XTSPremium
22002,2013,42261,Tracy, CA,1C4RDHAG6DC698656,Dodge,DurangoSXT
18000,2014,56245,Cedar Rapids, IA,2GNFLGEK0E6248324,Chevrolet,EquinoxAWD
34500,2016,6072,San Antonio, TX,1FA6P8CF0G5298878,Ford,MustangFastback
39000,2011,133119,Cullman, AL,3D7UT2HL5BG567845,Ram,25004WD
11444,2012,47268,Saint Cloud, MN,1C3CCBCB3CN305680,Chrysler,2004dr
5000,2009,118106,Ontario, CA,1G1ZJ577594189084,Chevrolet,Malibu4dr
33495,2015,6787,Harrison, OH,1FTEX1EP2FFC13776,Ford,F-1504WD
26995,2014,45419,Payson, AZ,1C6RR7FTXES462415,Ram,"1500Express,"
10500,2015,44849,Kirkwood, MO,3FADP4EJ4FM190466,Ford,FiestaHatchback
77995,2014,17188,Alexandria, VA,SALGS2EF3EA146307,Land,Rover
14294,2017,19405,Redmond, OR,KMHD74LF7HU118437,Hyundai,Elantra4dr
21588,2016,12422,Mesquite, TX,JM1DKDD70G0130039,Mazda,CX-3FWD
17480,2014,38798,Philadelphia, PA,1G1RA6E45EU156563,Chevrolet,VoltPlug-In
17485,2016,35358,Pueblo, CO,ZACCJADT8GPD58228,Jeep,RenegadeLimited
5995,2004,104504,Vernon, CT,19UUA66234A034395,Acura,TLAutomatic
7650,2007,99987,Raleigh, NC,5FNRL38667B424416,Honda,Odyssey4dr
8500,2010,100605,Trevose, PA,4T1BF3EK2AU092625,Toyota,Camry4dr
31247,2014,45534,Grapevine, TX,5N1AL0MM0EC535856,INFINITI,QX60AWD
27950,2015,30296,Sarasota, FL,5FNYF3H53FB019042,Honda,PilotEX-L
3625,2000,193827,Hayward, CA,WVWVD23B3YE274052,Volkswagen,Passat4dr
15400,2012,79103,Jacksonville, FL,1C4RJEAG3CC157506,Jeep,Grand
23487,2014,36096,Birmingham, AL,3GYFNEE39ES665744,Cadillac,SRXLuxury
12998,2007,12266,Natick, MA,2C3LA63H47H873520,Chrysler,3004dr
3995,2007,138544,San Antonio, TX,1FAHP34N97W264210,Ford,Focus4dr
5795,2010,106269,Houston, TX,JHMZE2H78AS023679,Honda,Insight5dr
17908,2015,34862,Savannah, TN,5NPE34AB1FH210686,Hyundai,Sonata2.0T
13996,2006,139866,Carrollton, TX,WDBSK75F46F117870,Mercedes-Benz,SL-ClassSL500
36997,2006,68810,Round Rock, TX,WP0AB29976S741917,Porsche,9112dr
30995,2016,9225,Suffolk, VA,JN1BJ0RR2GM260302,INFINITI,QX50AWD
29940,2016,21312,Newnan, GA,1N6AD0EV1GN770456,Nissan,FrontierCrew
15490,2015,27081,Mooresville, NC,JTKJF5C73FJ013524,Scion,tCAutomatic
17233,2017,27354,Chattanooga, TN,1G1ZE5ST4HF153897,Chevrolet,MalibuLT
19977,2011,68148,Mesa, AZ,1J4RR4GG3BC690037,Jeep,Grand
18194,2016,7910,Colorado Springs, CO,KNAFX4A85G5577036,Kia,ForteAutomatic
12990,2004,43588,Ansonia, CT,1FTZR45E04TA17457,Ford,Ranger4WD
29390,2015,27648,Houston, TX,3GYFNBE39FS600117,Cadillac,SRXLuxury
18495,2012,93519,Allentown, PA,1GKKVRED7CJ143282,GMC,AcadiaAWD
12995,2012,67378,Honolulu, HI,1FAHP3E29CL356496,Ford,Focus4dr
33799,2016,24923,Hummels Wharf, PA,5N1AZ2MHXGN167920,Nissan,MuranoAWD
16285,2010,131504,Kernersville, NC,3GNVKEE03AG118926,Chevrolet,Avalanche4WD
17963,2014,28843,Dudley, MA,2T3BFREV5EW218633,Toyota,RAV44X4
15980,2014,27554,Pacoima, CA,NM0GE9F71E1163828,Ford,Transit
17933,2017,20778,San Mateo, CA,1G1ZE5ST0HF116720,Chevrolet,MalibuLT
13499,2015,51817,Santa Ana, CA,3C4PDCBG2FT525135,Dodge,JourneySXT
34926,2015,38435,Fowlerville, MI,3GCUKSEC8FG265747,Chevrolet,Silverado
39777,2017,4886,Brookhaven, MS,1N6AA1E62HN503013,Nissan,TitanCrew
17711,2015,35188,Sanford, NC,1C3CCCCBXFN509032,Chrysler,200C
18991,2014,47624,San Rafael, CA,JF2SJAEC1EH481305,Subaru,Forester2.5i
37900,2017,9041,Bentonville, AR,5TDJZRFHXHS381165,Toyota,HighlanderXLE
5600,2013,149147,Chicago, IL,2C4RDGBG6DR535862,Dodge,Grand
16988,2015,36892,Rock Springs, WY,1N4AL3AP6FC237999,Nissan,Altima2.5
33568,2017,19841,Brownsville, TN,5GAKRBKD6HJ167920,Buick,EnclaveLeather
17800,2014,38009,Long Island City, NY,2HKRM4H32EH714255,Honda,CR-VLX
11694,2011,73451,Colorado Springs, CO,1J4NT1GA5BD271255,Jeep,PatriotFWD
37679,2017,16074,Chesapeake, VA,1FM5K8F84HGC06951,Ford,Explorer4WD
19888,2015,20205,Vista, CA,1FA6P8AM7F5392319,Ford,MustangFastback
12000,2014,20395,Louisville, KY,5NPDH4AE1EH546912,Hyundai,ElantraSE
39991,2015,36645,Concord, NC,3GTU2VEC1FG448795,GMC,Sierra
56500,2017,6359,Bellevue, WA,2T2BZMCA8HC054279,Lexus,RXRX
41000,2017,3532,Lowell, NC,1G1FH1R76H0190111,Chevrolet,CamaroCoupe
25700,2015,6112,Kansas City, MO,1G6AH5RX5F0112881,Cadillac,ATS
30996,2010,43680,Parker, CO,1GNUKCE07AR187280,Chevrolet,Tahoe4WD
19985,2013,47140,Bowie, MD,JTMDFREV6DD017747,Toyota,RAV44X4
16700,2013,41243,Westville, NJ,2GNFLEEKXD6402427,Chevrolet,EquinoxAWD
17711,2017,13579,Montebello, CA,1G1ZB5STXHF207423,Chevrolet,MalibuLS
16947,2012,126081,Jersey City, NJ,1FMJK1K57CEF13519,Ford,Expedition
27900,2014,52723,Amityville, NY,1C4RJFBG5EC156218,Jeep,Grand
2003,2004,185844,Avon, IN,2C8GF68404R579878,Chrysler,Pacifica2004
10999,2014,48612,Garland, TX,19XFB2F55EE060261,Honda,Civic
15299,2017,16522,Union City, GA,3C4PDCBG3HT511215,Dodge,JourneySXT
6555,2007,114535,Pontiac, MI,2C3LA53G97H873028,Chrysler,3004dr
20523,2014,30306,Salisbury, MD,5XYZU3LAXEG181322,Hyundai,Santa
12998,2011,71038,Sarasota, FL,2GNALFEC9B1244388,Chevrolet,EquinoxFWD
17998,2015,40532,Hampton, VA,1HGCR2F79FA054498,Honda,Accord
19281,2010,90673,Watertown, MA,JTJBC1BA3A2401847,Lexus,RX
18500,2014,53565,Seattle, WA,5J6RM4H50EL034314,Honda,CR-VEX
19898,2014,18026,Westborough, MA,5J6RM4H59EL056618,Honda,CR-VEX
19000,2017,6278,Virginia Beach, VA,1HGCR2F39HA078526,Honda,Accord
39400,2015,40657,Carlsbad, CA,3GCUKSEC1FG272801,Chevrolet,Silverado
13295,2015,68482,Downey, CA,KNDJP3A57F7759983,Kia,SoulAutomatic
14648,2014,81841,Morehead City, NC,2GKALMEK9E6330249,GMC,TerrainFWD
27998,2010,78283,Martinsburg, WV,3GCRKSE33AG155171,Chevrolet,Silverado
28995,2013,11641,Doral, FL,JTEBU5JR4D5133131,Toyota,4Runner4x4
7994,2011,115070,Birmingham, AL,5NPEC4AC1BH117038,Hyundai,Sonata4dr
40995,2015,22142,Schaumburg, IL,JTHSE5BC5F5004022,Lexus,RC
14377,2015,10402,Las Vegas, NV,KMHTC6AD7FU222914,Hyundai,VelosterRE:FLEX
36995,2017,16741,Harrison, OH,1FM5K8F88HGC38012,Ford,Explorer4WD
14699,2013,41087,Bloomington, MN,1FADP3L97DL233070,Ford,FocusHatchback
41599,2015,76646,Golden, CO,1GKS2HKC9FR295097,GMC,Yukon
19995,2017,1062,Louisville, KY,1N4AL3AP6HC148579,Nissan,Altima2.5
21916,2015,24675,Pleasanton, CA,WBY1Z4C59FV278642,BMW,i3Hatchback
14950,2007,171040,San Diego, CA,1GYFK66817R254059,Cadillac,Escalade
10795,2015,43300,Naugatuck, CT,1VWAT7A34FC003274,Volkswagen,Passat4dr
6000,2009,101127,Norristown, PA,WMWMF735X9TT94714,MINI,Cooper
12997,2013,53509,Harrisburg, PA,5NPEC4AC3DH796216,Hyundai,SonataSE
11999,2014,39560,Dallas, TX,2T1BURHEXEC209891,Toyota,CorollaLE
6995,2009,109366,Chantilly, VA,1J4FF47B69D218001,Jeep,Compass4WD
19637,2015,8825,Chesapeake, VA,3VW2A7AU0FM014161,Volkswagen,Golf4-Door
12375,2013,52554,Fargo, ND,3FA6P0H78DR372348,Ford,FusionSE
11375,2011,95674,Houston, TX,1HGCP2F64BA031976,Honda,Accord
16576,2014,5791,Staten Island, NY,1HGCR2F36EA189160,Honda,Accord
11986,2015,50414,Manchester, CT,1FADP3F25FL201705,Ford,FocusSedan
17895,2016,30219,Maitland, FL,3VW517AT2GM806348,Volkswagen,Beetle
9875,2012,68074,Albertville, AL,1FAHP3N24CL231146,Ford,Focus5dr
47423,2014,12617,Bossier City, LA,1G1YK2D75E5108939,Chevrolet,Corvette
48175,2017,850,Lafayette, LA,55SWF4JBXHU225201,Mercedes-Benz,C-ClassC
12500,2011,106249,Bogart, GA,5XYKUCA12BG179998,Kia,SorentoAWD
33995,2015,11356,Raynham, MA,3C6TR5CT7FG568361,Ram,"2500Tradesman,"
6988,2006,174072,Jacksonville, FL,2D4GV57286H210454,Dodge,Magnum4dr
11995,2014,61487,Sacramento, CA,1C4NJRBB1ED572295,Jeep,PatriotSport
9900,2011,62551,Philadelphia, PA,5XYKT3A10BG149059,Kia,Sorento2WD
13488,2012,88700,Lauderdale Lakes, FL,3GYFNGE38CS578829,Cadillac,SRXFWD
25999,2010,57130,Fontana, CA,JTHBL5EF6A5097444,Lexus,LS
19588,2016,40020,Greeneville, TN,2C3CDZAG9GH184463,Dodge,ChallengerSXT
10250,2010,99226,Virginia Beach, VA,JH4CU2F61AC029191,Acura,TSX4dr
45200,2015,31599,Lubbock, TX,1FTEW1EG1FFA70791,Ford,F-1504WD
15899,2013,53711,Valencia, CA,JTDKDTB33D1032818,Toyota,Prius
34800,2015,55475,Westmont, IL,JTEBU5JR1F5273303,Toyota,4Runner4x4
24285,2017,9,San Jose, CA,KNDCB3LCXH5098712,Kia,NiroLX
11900,2006,93034,Columbia, SC,1J8HG48N86C175635,Jeep,Commander4dr
44431,2016,50384,Oklahoma City, OK,1GKS2BKC8GR122850,GMC,Yukon4WD
6985,2002,125973,Kernersville, NC,4T1BF30KX2U535791,Toyota,Camry4dr
25000,2017,20971,Rockwood, TN,1G1FB3DS9H0132664,Chevrolet,CamaroConvertible
8991,2012,143423,Sacramento, CA,JM1BL1V8XC1697325,Mazda,Mazda34dr
19991,2016,33103,Danbury, CT,JF1GPAU61G8219730,Subaru,Impreza
26999,2014,47212,Little Rock, AR,WDCGG5HB7EG286418,Mercedes-Benz,GLK-ClassGLK350
13498,2013,64359,Loves Park, IL,1FAHP2F83DG123897,Ford,TaurusLimited
13750,2016,39648,Fairfax, VA,KMHDH4AEXGU545293,Hyundai,Elantra4dr
18500,2014,26333,Delaware, OH,KL4CJCSBXEB785465,Buick,EncoreLeather
5900,2006,88079,Orlando, FL,2C3KA53G66H352617,Chrysler,3004dr
8999,2009,109390,North Miami, FL,JNKCY01E89M802686,INFINITI,M354dr
48900,2015,52377,Fayetteville, AR,1GKS2CKJ1FR273094,GMC,Yukon4WD
37999,2016,20731,El Paso, TX,1GTG5CE33G1112896,GMC,CanyonCrew
10595,2013,83934,Raleigh, NC,1G1JC6SH6D4209994,Chevrolet,SonicHatchback
11299,2010,92976,Murray, KY,JM3TB2MA7A0209038,Mazda,CX-9FWD
16995,2017,12253,Kirkland, WA,3MZBN1V71HM109417,Mazda,Mazda3
15700,2015,26287,Rock Hill, SC,2HGFB2F52FH536246,Honda,Civic
26499,2015,54125,Tampa, FL,JTHBW1GG6F2078181,Lexus,ES
10136,2012,80436,Liberty, NY,3FAHP0KC7CR183980,Ford,Fusion4dr
18995,2010,163147,McKinney, TX,JTEBU4BF3AK094334,Toyota,FJ
10695,2011,120845,Parker, CO,JTDKN3DU4B5331789,Toyota,Prius5dr
24998,2016,40,KAHULUI, HI,KMHHT6KJ7GU135008,Hyundai,Genesis
9500,2008,53629,Scottsdale, AZ,WAUHF78P58A123890,Audi,A34dr
18980,2016,14224,Austin, TX,3MZBM1W77GM266918,Mazda,Mazda3i
15999,2016,24698,Pensacola, FL,5YFBPRHE8GP464890,Toyota,CorollaECO
11999,2016,50996,Flemington, NJ,1C3CCCAB6GN164618,Chrysler,200Limited
17490,2013,74346,Houston, TX,4T1BK1EB5DU040295,Toyota,AvalonLimited
17999,2017,17666,Norwalk, CA,4T1BF1FK4HU675405,Toyota,CamrySE
22745,2016,26516,Fort Worth, TX,1HGCR2F88GA189546,Honda,Accord
15000,2012,103459,Jersey City, NJ,1C4RJFAG5CC199665,Jeep,Grand
19900,2015,47260,Marlboro, MA,5N1AT2MV3FC827524,Nissan,RogueSV
12500,2014,15160,Lancaster, OH,1G1PC5SB8E7430805,Chevrolet,Cruze1LT
27988,2011,21340,San Diego, CA,SAJWA1CB7BLV17552,Jaguar,XJ4dr
8881,2008,116317,Fargo, ND,4T1BK36B58U274968,Toyota,Avalon4dr
2500,2001,147351,Jackson, MS,JT8BF28G910319756,Lexus,ES
31890,2015,40917,Plano, TX,WDDHF8JB3FB105019,Mercedes-Benz,E-ClassE350
17994,2014,29483,Seffner, FL,JN8AZ1MW6EW518475,Nissan,MuranoAWD
37355,2015,58230,St. George, UT,WAUKGAFL4FA091298,Audi,S4quattro
16494,2012,43400,Libertyville, IL,WDDGF8BB6CR231887,Mercedes-Benz,C-ClassC300
40945,2017,4198,North Hollywood, CA,5UXWX7C33H0U43628,BMW,X3xDrive35i
11996,2014,21000,Woodbridge, VA,2T1BPRHE8EC109117,Toyota,CorollaECO
137778,2017,5306,Fairlawn, NJ,WP0AF2A73HL150687,Porsche,PanameraTurbo
9910,2012,77011,Clarksville, TN,1G1PF5SC9C7304384,Chevrolet,CruzeSedan
9845,2008,119377,Austin, TX,WBAVB77568NH79297,BMW,3
25461,2011,72559,Bedford, OH,SALME1D44BA331143,Land,Rover
22000,2016,37866,Chattanooga, TN,5N1AR2MM1GC620895,Nissan,PathfinderSV
34985,2015,49552,Daphne, AL,5N1BA0NF8FN608424,Nissan,Armada2WD
14738,2014,48543,Conway, AR,3C4PDCBG0ET105176,Dodge,JourneySXT
33998,2013,67922,Sunland, CA,1C4BJWFG6DL598483,Jeep,Wrangler
16125,2012,98499,Arlington, VA,5FPYK1F71CB551199,Honda,RidgelineSport
25991,2013,44568,Fort Pierce, FL,2G1FT1EW4D9242170,Chevrolet,CamaroCoupe
21197,2014,44243,Highland, IN,2C4RC1CG4ER460773,Chrysler,Town
20995,2016,30773,McDonough, GA,1N6AD0ER7GN794960,Nissan,FrontierCrew
31999,2014,33495,Puyallup, WA,1C4RJFBM6EC536240,Jeep,Grand
20488,2014,28625,Mechanicsburg, PA,1N4AA5AP1EC907586,Nissan,Maxima3.5
20000,2016,49975,Jasper, AL,2C4RDGCG0GR344568,Dodge,Grand
10739,2016,35984,Escondido, CA,3N1CE2CPXGL393783,Nissan,Versa
2995,2002,172062,Grove City, OH,YV1SW61R522233056,Volvo,V702.4
12027,2013,41949,Leominster, MA,KMHDH4AE3DU799813,Hyundai,Elantra4dr
19988,2014,30819,Sacramento, CA,3FA6P0RUXER357050,Ford,FusionTitanium
12784,2013,51502,Miami, FL,1FMCU0G9XDUA83940,Ford,EscapeSE
22450,2014,23732,Kennesaw, GA,JN1AZ4EH4EM635404,Nissan,370ZCoupe
26999,2009,50400,Houston, TX,1ZVHT88S595132795,Ford,Mustang2dr
14993,2015,28723,National City, CA,3VWLA7AJ5FM421080,Volkswagen,Jetta
3995,2004,117558,Sacramento, CA,3VWSE69M14M122515,Volkswagen,Jetta
32995,2015,34806,Tiverton, RI,1C4SDJET0FC879951,Dodge,DurangoAWD
31999,2012,40844,El Cajon, CA,4JGBF8GE7CA783643,Mercedes-Benz,GL-ClassGL550
13900,2015,31950,Hardeeville, SC,1G1PG5SB6F7139841,Chevrolet,CruzeLTZ
20599,2015,18426,Fayetteville, NC,2T3RFREV8FW378425,Toyota,RAV44X4
34999,2014,44385,Jacksonville, AR,3GCUKSEC1EG313166,Chevrolet,Silverado
18097,2014,37561,Lombard, IL,1C4PJMCB8EW151723,Jeep,CherokeeLatitude
7500,2003,137024,Ballwin, MO,TRUUT28N631003476,Audi,TT2dr
19500,2015,17130,Louisville, KY,1N4AL3AP9FN874177,Nissan,Altima2.5
8995,2006,149166,Morristown, NJ,1FTPX14596FB80204,Ford,F-1504WD
41999,2017,17774,Concord, NC,1GYKNBRS8HZ102190,Cadillac,XT5Luxury
3998,2006,117089,Fort Wayne, IN,3A4FY58B26T291015,Chrysler,PT
11500,2008,149797,Newark, NJ,1FTNE24W78DB44635,Ford,Econoline
17999,2014,50219,Tomball, TX,KNDJX3A57E7072744,Kia,SoulAutomatic
7997,2009,83358,Wichita, KS,3N1AB61E99L636057,Nissan,Sentra4dr
35881,2014,31007,Cookeville, TN,JTEBU5JR8E5200394,Toyota,4Runner4x4
7995,2010,154395,Pinellas Park, FL,KNAFW6A32A5176733,Kia,Forte
41950,2012,67124,Spring, TX,1FT8W3BT2CEA24513,Ford,Super
10945,2016,70694,Lawrenceville, GA,1FA6P0HD8G5119284,Ford,FusionSE
26990,2014,30750,Des Moines, IA,1GCVKREH3EZ194867,Chevrolet,Silverado
14477,2017,12975,North Hollywood, CA,3MYDLBYV5HY163458,Toyota,Yaris
12995,2013,38787,Temple Hills, MD,19XFB4F23DE201022,Honda,Civic
12848,2014,19509,Norwood, MA,5NPEB4AC7EH915356,Hyundai,Sonata4dr
28999,2015,11436,Philadelphia, PA,KMHGN4JE1FU069178,Hyundai,Genesis3.8L
13000,2014,15977,Miami, FL,2T1BURHE0EC140984,Toyota,CorollaLE
18800,2016,50462,Smyrna, GA,2C4RC1BG0GR231432,Chrysler,Town
38992,2017,4001,Little Rock, AR,1C4BJWDG1HL560541,Jeep,Wrangler
22750,2015,23565,Frisco, TX,2G1FF1E37F9159686,Chevrolet,CamaroCoupe
16987,2015,29463,McKinney, TX,WVGBV7AXXFW517984,Volkswagen,TiguanSEL
42768,2015,47160,Columbus, GA,WBAKN9C59FD961068,BMW,5
5980,2012,91642,Hodgkins, IL,3FADP4CJ2CM181098,Ford,Fiesta4dr
10389,2013,64423,Bedford, OH,KNAGM4A79D5439368,Kia,OptimaLX
29990,2009,55823,Gilbert, AZ,1J8GA69149L709867,Jeep,Wrangler
8500,2013,83754,Winston Salem, NC,1C3CDZABXDN615626,Dodge,AvengerSE
20525,2016,21108,Rome, NY,2GNFLFEK7G6178687,Chevrolet,EquinoxAWD
45990,2014,38237,Ozark, AL,1GC1KXC88EF111795,Chevrolet,Silverado
20999,2013,73148,Burien, WA,1G6AM5S30D0168176,Cadillac,ATS3.6L
13888,2010,82799,Williamsburg, VA,5J6RE4H79AL063948,Honda,CR-V4WD
8900,2010,103855,Murphy, TX,JM1BL1SG1A1315417,Mazda,Mazda34dr
21216,2015,19826,Elmsford, NY,4S3BNAL66F3031258,Subaru,Legacy2.5i
24899,2017,15181,Racine, WI,JA4AD3A3XHZ012953,Mitsubishi,OutlanderSEL
22995,2016,30839,North Aurora, IL,1FMCU9J91GUA08948,Ford,Escape4WD
15497,2016,42517,Silver City, NM,5NPE24AFXGH371951,Hyundai,Sonata2.4L
18499,2014,54858,Vacaville, CA,KNDPC3ACXE7649898,Kia,SportageEX
10900,2008,102296,Newark, NJ,WBANV13538CZ60313,BMW,5
14895,2013,75804,Waukesha, WI,2G1FB1E32D9166635,Chevrolet,CamaroCoupe
69900,2016,7565,Edison, NJ,SAJWJ1CD2G8V99086,Jaguar,XJR-Sport
26900,2015,54589,Ledgewood, NJ,3TMLU4EN3FM176933,Toyota,Tacoma4WD
10915,2011,117879,Roswell, GA,JM3TB2CA5B0315295,Mazda,CX-9FWD
29580,2014,28411,Pittsburgh, PA,3GYFNEE30ES687096,Cadillac,SRXLuxury
12899,2016,50428,WInchester, VA,1C3CDFBB4GD609912,Dodge,DartSXT
13599,2016,23210,Tampa, FL,KNAFK4A68G5482550,Kia,ForteAutomatic
23995,2013,153116,Oklahoma City, OK,1GNSKCE08DR115497,Chevrolet,TahoeLTZ
12622,2014,47454,Pleasanton, TX,1G1PE5SBXE7320493,Chevrolet,Cruze2LT
27777,2013,65730,Ripley, WV,1GNSKBE0XDR213988,Chevrolet,TahoeLT
17398,2015,26523,Savannah, GA,WMWXS5C53FT832076,MINI,Cooper
28117,2016,53321,Apex, NC,5TDYK3DC9GS718303,Toyota,"SiennaXLE,"
26990,2015,26107,Taylorville, IL,5LMCJ1A97FUJ03228,Lincoln,MKCFWD
12852,2015,50269,BROCKTON, MA,5NPE24AF7FH205417,Hyundai,SonataSE
6995,2007,114967,Virginia Beach, VA,5N1BV28U77N138432,Nissan,Quest4dr
10995,2011,99194,Forest Park, IL,2CNALBECXB6234551,Chevrolet,EquinoxFWD
7300,2008,100123,Jacksonville, NC,1G1ZK577X84190372,Chevrolet,Malibu4dr
31430,2012,61285,Nashua, NH,3GTP2XE2XCG127933,GMC,Sierra
21616,2013,66507,Lincoln, NE,1FTFX1EF5DKE88574,Ford,F-150SuperCab
12720,2011,61431,Murfreesboro, TN,JN8AS5MV1BW684644,Nissan,RogueAWD
23995,2015,23831,Houston, TX,JM3KE4CY5F0472178,Mazda,CX-5Touring
13195,2015,61718,Gallup, NM,1N4AL3AP8FC423012,Nissan,Altima2.5
12961,2016,45569,Ivel, KY,1N4AL3APXGN308952,Nissan,Altima2.5
38790,2015,48031,Lansdale, PA,5LMJJ2JT9FEJ06960,Lincoln,Navigator4WD
29950,2017,18849,Selma, AL,LRBFXBSA1HD095274,Buick,EnvisionFWD
7859,2007,122788,Bloomington, IN,4T1BE46K97U075594,Toyota,Camry4dr
9488,2014,29693,Lexington, NC,3N1CN7AP6EL839019,Nissan,Versa1.6
11399,2013,44299,Freehold, NJ,JHMGE8G50DC012765,Honda,FitSport
23700,2006,112763,Sterling Heights, MI,5GRGN23U56H114319,HUMMER,H24dr
8495,2013,80895,Phoenix, AZ,3VW2K7AJ6DM206684,Volkswagen,Jetta
10990,2014,48707,Rochester, NY,1G1PD5SB6E7249960,Chevrolet,Cruze1LT
15999,2015,43641,Miami, FL,2GNFLFE35F6293599,Chevrolet,EquinoxAWD
11990,2011,100101,Cape Girardeau, MO,2CTALUEC5B6401290,GMC,TerrainFWD
8995,2004,181678,Raleigh, NC,1FBSS31L84HA24393,Ford,Econoline
14999,2015,18655,St. James, NY,4A4AR4AU2FE018846,Mitsubishi,Outlander
107490,2016,8617,Edison, NJ,WP0AC2A84GK197149,Porsche,CaymanGT4
18995,2014,48208,Los Angeles, CA,JN1BV7AP9EM673192,INFINITI,Q50RWD
19400,2016,22910,El Cajon, CA,5XYPG4A36GG058967,Kia,SorentoLX
13888,2013,68000,Odessa, TX,JN8AS5MV6DW117221,Nissan,RogueS
13117,2013,30117,Cherry Hill, NJ,5XXGM4A7XDG143077,Kia,OptimaLX
10985,2006,142245,Virginia Beach, VA,JNKBY01E16M202454,INFINITI,M45Sport
16000,2015,34289,Denville, NJ,KM8JU3AG0FU116446,Hyundai,TucsonFWD
14695,2011,52288,Elmwood Park, NJ,WBAPK7C52BA973660,BMW,3
14911,2016,38605,Orlando, FL,1N4AL3AP2GN311540,Nissan,Altima2.5
49999,2017,6974,Pompano Beach, FL,WDDZF4JB8HA102428,Mercedes-Benz,E-ClassE
9995,2007,130476,Everett, WA,JHLRE38587C074658,Honda,CR-V2WD
36981,2014,30848,Naperville, IL,1C4BJWFG1EL120408,Jeep,Wrangler
76942,2017,4201,Turnersville, NJ,WP1AF2A58HLB60516,Porsche,MacanTurbo
12990,2016,44227,Sterling, VA,1C3CCCAB0GN131954,Chrysler,200Limited
22750,2016,10264,Louisville, KY,KNALN4D73G5215430,Kia,CadenzaPremium
29982,2016,41263,Jacksonville, FL,5TDKKRFH1GS128811,Toyota,HighlanderFWD
13954,2014,94839,Rochester, NY,1G6AG5RX9E0196222,Cadillac,ATS2.0L
18000,2017,7760,Delaware, OH,1C4NJCBA8HD134558,Jeep,CompassSport
13944,2011,152002,Milwaukee, WI,1J4RR5GT8BC527211,Jeep,Grand
22999,2014,69268,Puyallup, WA,1FTFX1EF5EFC35104,Ford,F-1504WD
18988,2014,48727,Valencia, CA,2T3WFREVXEW102393,Toyota,RAV44X2
14889,2015,28647,Beavercreek, OH,JM1GJ1U54F1179671,Mazda,Mazda6Sport
15000,2015,12716,City of Industry, CA,5NPE24AF7FH232410,Hyundai,SonataSE
14999,2013,78200,Bowling Green, KY,5XYZT3LB6DG051001,Hyundai,Santa
9495,2012,103834,Sterling Heights, MI,2C4RDGCG9CR265488,Dodge,Grand
33603,2017,15635,Fort Lauderdale, FL,1FATP8FF3H5273554,Ford,MustangGT
25888,2017,8189,Dallas, TX,5N1AZ2MG5HN152489,Nissan,MuranoFWD
13999,2014,37146,Ottumwa, IA,3FA6P0H75ER128853,Ford,FusionSE
12499,2014,48599,Orlando, FL,1VWBS7A31EC049389,Volkswagen,Passat1.8T
28500,2016,25100,Owings Mills, MD,WBA8E3C5XGK503026,BMW,3
11588,2012,57471,Gadsden, AL,3VWJP7AT8CM603441,Volkswagen,Beetle2dr
16016,2015,18006,Van Wert, OH,1G11C5SL3FF339494,Chevrolet,Malibu1LT
7995,2010,80639,Wickenburg, AZ,1J4NT2GB7AD659939,Jeep,PatriotFWD
37975,2015,5564,Darien, CT,WBALL5C52FP556817,BMW,Z4sDrive28i
28988,2013,57253,Victoria, TX,3GCPKSE73DG257181,Chevrolet,Silverado
16495,2016,8025,Palmdale, CA,1N4AL3AP2GN345865,Nissan,Altima2.5
11995,2012,47422,Detroit, MI,1C4PJMAK5CW134720,Jeep,Liberty4WD
18497,2015,37099,Laurel, MD,5XYKTCA62FG611378,Kia,SorentoLX
9771,2013,133898,Bellingham, WA,KNDJT2A53D7542367,Kia,SoulAutomatic
3450,2004,157065,Long Beach, CA,2HGES16364H554220,Honda,CivicVP
26000,2015,35050,Chesapeake, VA,1GC0KUEG3FZ107698,Chevrolet,Silverado
